,Acatitla,Aculco,Agrícola Oriental,Allende,Apatlaco,Aquiles Serdán,Aragón,Atlalilco,Auditorio,Autobuses del Norte,Balbuena,Balderas,Barranca del Muerto,Bellas Artes,Bondojito,Bosque de Aragón,Boulevard Puerto Aéreo,Buenavista,Calle 11,Camarones,Canal de San Juan,Canal del Norte,Candelaria,Centro Médico,Cerro de la Estrella,Chabacano,Chapultepec,Chilpancingo,Ciudad Deportiva,Colegio Militar,Constitución de 1917,Constituyentes,Consulado,Copilco,Coyoacán,Coyuya,Cuatro Caminos,Cuauhtémoc,Cuitláhuac,Culhuacán,Deportivo 18 de Marzo,Deportivo Oceanía,División del Norte,Doctores,Eduardo Molina,Eje Central,El Rosario,Ermita,Escuadrón 201,Etiopía/Plaza de la Transparencia,Eugenia,Ferrería/Arena Ciudad de México,Fray Servando,Garibaldi/Lagunilla,General Anaya,Gomez Farías,Guelatao,Guerrero,Hangares,Hidalgo,Hospital 20 de Noviembre,Hospital General,Indios Verdes,Instituto del Petróleo,Insurgentes,Insurgentes Sur,Isabel La Católica,Iztacalco,Iztapalapa,Jamaica,Juanacatlán,Juárez,La Raza,La Viga,La Villa/Basílica,Lagunilla,Lindavista,Lomas Estrella,Lázaro Cárdenas,Martín Carrera,Merced,Mexicaltzingo,Miguel Ángel de Quevedo,Misterios,Mixcoac,Mixhiuca,Moctezuma,Morelos,Nativitas,Niños Héroes/Poder Judicial CDMX,Nopalera,Normal,Norte 45,Obrera,Observatorio,Oceanía,Olivos,Panteones,Pantitlán,Parque de los Venados,Patriotismo,Periferico Oriente,Peñón Viejo,Pino Suárez,Polanco,Politécnico,Popotla,Portales,Potrero,Puebla,Refinería,Revolución,Ricardo Flores Magón,Romero Rubio,Salto del Agua,San Andres Tomatlán,San Antonio,San Antonio Abad,San Cosme,San Joaquín,San Juan de Letrán,San Lázaro,San Pedro de Los Pinos,Santa Anita,Santa Marta,Sevilla,Tacuba,Tacubaya,Talismán,Tasqueña,Tepalcates,Tepito,Terminal Aérea,Tezonco,Tezozómoc,Tlaltenco,Tlatelolco,Tláhuac,UAM Azcapotzalco,UAM-I,Universidad,Valle Gómez,Vallejo,Velódromo,Viaducto,Villa de Aragón,Villa de Cortés,Viveros/Derechos Humanos,Xola,Zapata,Zapotitlán,Zaragoza,Zócalo/Tenochtitlan
Boulevard Puerto Aéreo,0.0,0.0,0.0,0.023049523711781664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011369042933438487,0.0,0.020153641469651578,0.0,0.0,0.0,0.0,0.09425082478228483,0.09425082478228483,0.0,0.0,0.0,0.03340167784338334,0.0,0.008539859781679825,0.0,0.019743754998249943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018985129436143063,0.0,0.0,0.0,0.0,0.0,0.0,0.017883352015270037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425082478228483,0.0,0.0,0.0,0.006392085104771859,0.0,0.0,0.0,0.0,0.016095920638729756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733770574620464,0.0,0.0,0.0,0.09425082478228483,0.0,0.0,0.0,0.0,0.09425082478228483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425082478228483,0.0,0.0,0.0,0.0,0.0,0.0,0.019801992529229154,0.0,0.0,0.0,0.0,0.007892456348154912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425082478228483,0.0,0.0,0.0,0.02534725918503298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425082478228483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buenavista,0.0,0.0,0.0,0.004479835025281303,0.0,0.0,0.0,0.0035379632036452707,0.004159355545698514,0.0,0.0,0.016501042157258738,0.0,0.0020004100292947127,0.0,0.017586059128715217,0.0,0.006144339312814299,0.0,0.0,0.0,0.0,0.009249046745864502,0.004595527937175155,0.017586059128715217,0.012508355710666748,0.0,0.0,0.017586059128715217,0.017586059128715217,0.0032681910323486916,0.03517211825743043,0.0,0.017586059128715217,0.0,0.03517211825743043,0.0,0.0,0.0,0.0,0.003654110506024591,0.017586059128715217,0.017586059128715217,0.0,0.0,0.0,0.003611617544757766,0.0034311583658812547,0.0,0.0,0.0,0.0,0.0,0.0030548792481144547,0.017586059128715217,0.017586059128715217,0.0,0.01610947719323451,0.017586059128715217,0.00824433800927518,0.0,0.0,0.015072358878251917,0.0,0.009232060863266806,0.03517211825743043,0.0,0.0,0.0,0.017586059128715217,0.017586059128715217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017586059128715217,0.006410712264285565,0.0,0.0,0.0,0.0028162867471667585,0.017586059128715217,0.017586059128715217,0.0,0.017586059128715217,0.0040999316249785795,0.0,0.0,0.0,0.0,0.0,0.0,0.017586059128715217,0.0,0.012737253782323911,0.0,0.0,0.017586059128715217,0.0,0.00595104563395762,0.0032167590939691,0.017586059128715217,0.0,0.03517211825743043,0.0,0.0,0.017586059128715217,0.006869396870299628,0.017586059128715217,0.0,0.0029781136786567897,0.0,0.017586059128715217,0.009843765407053553,0.017586059128715217,0.0,0.03517211825743043,0.0024241354756584605,0.017586059128715217,0.017586059128715217,0.0,0.03517211825743043,0.007647011738353969,0.010813979114170482,0.0,0.0033358063109514553,0.0,0.017586059128715217,0.0,0.0,0.0,0.0,0.03517211825743043,0.0,0.017586059128715217,0.017586059128715217,0.0,0.0,0.0,0.0,0.017586059128715217,0.0,0.0,0.0,0.017586059128715217,0.007596029243770528,0.0,0.0,0.010619104042079351
Calle 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019351556747616037,0.0,0.0,0.0,0.0,0.0,0.0,0.16747096941478595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026570761548335965,0.0,0.0,0.0,0.0,0.0,0.010992431571058725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02431871087453818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012089440663169682,0.0,0.0,0.16747096941478595,0.0,0.025020436228914786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16747096941478595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02133892309490222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16747096941478595,0.0,0.16747096941478595,0.0,0.0,0.0,0.02296289219753455,0.0,0.0,0.0
Camarones,0.0,0.0,0.0,0.01590169501968423,0.0,0.0,0.0,0.0,0.014760563588652457,0.0,0.0,0.0077480721411772036,0.0,0.007144694855037844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008192714701016849,0.06381252008599557,0.005840072414346202,0.0,0.0,0.06381252008599557,0.0,0.0,0.0,0.0,0.06381252008599557,0.12762504017199114,0.0,0.0,0.0,0.0,0.0,0.013048899873109204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06381252008599557,0.0,0.0,0.012302312231978531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010015548091176494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06381252008599557,0.0,0.0,0.019908355916998365,0.0,0.0,0.004779405478315586,0.0,0.0,0.0,0.06381252008599557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06381252008599557,0.0,0.06381252008599557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06381252008599557,0.0,0.0,0.0,0.032912096472072445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06381252008599557,0.0,0.06381252008599557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017882808098492305,0.0,0.0,0.0
Canal de San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073744250947166,0.0,0.0,0.0,0.011809734283761086,0.0,0.0,0.0,0.0,0.0,0.0,0.1073744250947166,0.0,0.0,0.013688657267296025,0.0,0.009719625859338875,0.0,0.0,0.0,0.0,0.019142554815104292,0.0,0.0,0.0,0.1073744250947166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020225932713061168,0.0,0.019783004377602154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014180382474767866,0.0,0.007243240108664717,0.0,0.0,0.0,0.0,0.0,0.1073744250947166,0.0,0.0,0.0,0.0,0.0,0.0,0.019666681931719526,0.0,0.0,0.1073744250947166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03128628154240973,0.0,0.0,0.0,0.0,0.024019278344513426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009038633394610949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285083397408305,0.0,0.0,0.0,0.0,0.0,0.02126630688669923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073744250947166,0.1073744250947166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013023626940026449
Canal del Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03245055169509939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837747241524504,0.4837747241524504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,0.0,0.0,0.0,0.006400912141913139,0.0,0.0,0.02517268577733344,0.0,0.0,0.0,0.0,0.00609419202136881,0.02517268577733344,0.008385586705651194,0.0,0.0,0.0,0.0044411553338985785,0.0,0.0,0.0,0.0,0.0,0.01270652782319775,0.0,0.0068833492338078355,0.02517268577733344,0.0,0.0,0.0,0.013571959814841545,0.02517268577733344,0.0,0.0,0.05034537155466688,0.02517268577733344,0.0,0.005172629629900547,0.0,0.0,0.0,0.0,0.0,0.02517268577733344,0.0,0.0,0.005163791726967535,0.0,0.0,0.0,0.02517268577733344,0.0,0.0,0.008638082984369395,0.02517268577733344,0.0,0.0,0.010055840429325922,0.05034537155466688,0.014545185719858538,0.0,0.0,0.0,0.0,0.0,0.0,0.05034537155466688,0.0,0.0,0.0,0.0,0.02517268577733344,0.0,0.0,0.0,0.0,0.0,0.0,0.02517268577733344,0.0,0.0,0.0,0.02517268577733344,0.02517268577733344,0.007919506697755168,0.0,0.0,0.0,0.02517268577733344,0.0,0.0,0.0,0.0,0.0,0.0,0.004131791959876253,0.0,0.0,0.014303003154985977,0.0,0.0,0.0,0.0,0.0021614072393440396,0.0,0.02517268577733344,0.02517268577733344,0.02517268577733344,0.0,0.0,0.0,0.0,0.0,0.0,0.004245018180216135,0.0,0.02517268577733344,0.013998115293294429,0.0,0.07551805733200032,0.0,0.0,0.0,0.02517268577733344,0.0,0.0,0.010742574651964154,0.01974782341818817,0.0,0.004770757223880367,0.0,0.0,0.0,0.0,0.0,0.0,0.02517268577733344,0.0,0.02517268577733344,0.0,0.0,0.0,0.0,0.02517268577733344,0.02517268577733344,0.02517268577733344,0.0,0.0,0.0,0.007262851375836428,0.0,0.0,0.003131992364888271
Centro Médico,0.010972409706432628,0.0,0.0,0.002804866601107741,0.0,0.010972409706432628,0.010972409706432628,0.006546469762420499,0.005166945783798852,0.0,0.0,0.007979667859675198,0.03291722911929791,0.004955964554341763,0.0,0.021944819412865257,0.010972409706432628,0.0,0.010972409706432628,0.010972409706432628,0.0,0.0,0.001967493833149917,0.009880987285544297,0.0,0.011755966073978132,0.010972409706432628,0.004792186287380548,0.010972409706432628,0.010972409706432628,0.010033704592741933,0.0,0.010972409706432628,0.021944819412865257,0.010972409706432628,0.010972409706432628,0.0,0.002267162141154754,0.010972409706432628,0.021944819412865257,0.0,0.0,0.0,0.0,0.0,0.0,0.006690703301050303,0.0021540466459148335,0.010972409706432628,0.002159665209758918,0.0,0.0,0.0,0.005703824585797025,0.0,0.0,0.010972409706432628,0.004491305618090842,0.0,0.014309642472352335,0.0,0.0,0.013205830799257478,0.010972409706432628,0.003911153520493005,0.0,0.0,0.0,0.0,0.010972409706432628,0.0,0.010972409706432628,0.002106182309027159,0.0,0.010972409706432628,0.010972409706432628,0.0,0.0,0.010972409706432628,0.021944819412865257,0.0040194884234207185,0.010972409706432628,0.021944819412865257,0.0,0.01197784557602268,0.0,0.021944819412865257,0.04388963882573051,0.010972409706432628,0.00509403669411918,0.0,0.010972409706432628,0.0,0.0,0.0,0.00715049840065758,0.0,0.0,0.013516946418953119,0.0,0.0,0.0,0.010972409706432628,0.013488810402484824,0.013619101221793238,0.0,0.0,0.0,0.0,0.010972409706432628,0.010972409706432628,0.00640537022493381,0.0,0.0,0.007344059480303424,0.010972409706432628,0.021944819412865257,0.015263655096887032,0.0,0.0,0.0,0.007450010484098287,0.0,0.0,0.0,0.03291722911929791,0.006392524337031111,0.012333357196787867,0.0,0.008225869590587237,0.010972409706432628,0.0,0.010972409706432628,0.010972409706432628,0.0,0.010972409706432628,0.0,0.03291722911929791,0.0,0.0,0.010972409706432628,0.0,0.010972409706432628,0.010972409706432628,0.021944819412865257,0.0,0.0,0.0,0.021944819412865257,0.012573596957681999,0.0,0.0,0.008082019632648988
Cerro de la Estrella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012983983965546252,0.0,0.11899164107803369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015021772176214669,0.0,0.010675460831487018,0.0,0.0,0.0,0.0,0.020943712517956896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899164107803369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899164107803369,0.0,0.0,0.0,0.0,0.007947338547024774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144229871829854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899164107803369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008767734941666858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015196584523735127,0.0,0.0,0.0,0.0,0.031135735942843527,0.022943890288990427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899164107803369,0.0,0.0,0.0,0.11899164107803369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899164107803369,0.0
Chabacano,0.0,0.0,0.011161597249587029,0.004259615673875694,0.0,0.0,0.0,0.004480816571021003,0.005267644967071376,0.005580798624793514,0.011161597249587029,0.014580630205473257,0.01674239587438055,0.007466823511819585,0.0,0.005580798624793514,0.005580798624793514,0.00970485586833375,0.0,0.011161597249587029,0.011161597249587029,0.005580798624793514,0.002003202767650044,0.011382141699676118,0.005580798624793514,0.011960330894299504,0.0,0.0024608817761257,0.0,0.005580798624793514,0.004147005179558231,0.01674239587438055,0.0,0.01674239587438055,0.011161597249587029,0.0,0.0,0.009080342073457695,0.005580798624793514,0.005580798624793514,0.006904233953565515,0.0,0.01674239587438055,0.005580798624793514,0.0,0.0,0.0022998747795027227,0.0107094529319512,0.005580798624793514,0.00650394054100995,0.0,0.0,0.005580798624793514,0.0019499374712448247,0.005580798624793514,0.0,0.011161597249587029,0.012591696933432966,0.0,0.011101695337450278,0.0,0.0,0.0049056879363861845,0.005580798624793514,0.0029740245142885545,0.011161597249587029,0.005580798624793514,0.011161597249587029,0.0,0.01674239587438055,0.005580798624793514,0.027903993123967546,0.0073891577571617555,0.011161597249587029,0.011161597249587029,0.011161597249587029,0.005580798624793514,0.0,0.01674239587438055,0.011161597249587029,0.006116243064001173,0.005580798624793514,0.005580798624793514,0.0,0.0017920684244501946,0.005580798624793514,0.011161597249587029,0.01674239587438055,0.011161597249587029,0.0025998213253972434,0.01674239587438055,0.022323194499174057,0.0,0.011161597249587029,0.005580798624793514,0.008194374038905161,0.005580798624793514,0.0,0.011848312663150319,0.005580798624793514,0.0,0.011161597249587029,0.0,0.013732525437032237,0.00507989972876987,0.0,0.005580798624793514,0.0,0.005580798624793514,0.005580798624793514,0.005580798624793514,0.007616554363745914,0.005580798624793514,0.01674239587438055,0.0037751278275395318,0.0,0.0,0.004719887650933105,0.005580798624793514,0.027903993123967546,0.011161597249587029,0.00458639920007317,0.011161597249587029,0.011161597249587029,0.005580798624793514,0.01674239587438055,0.004887258037850825,0.010905346965180656,0.0,0.004218200580664276,0.011161597249587029,0.005580798624793514,0.0,0.005580798624793514,0.0,0.0,0.005580798624793514,0.0,0.0,0.005580798624793514,0.005580798624793514,0.0,0.0,0.011161597249587029,0.005580798624793514,0.005580798624793514,0.011161597249587029,0.011161597249587029,0.022323194499174057,0.011939321971527785,0.0,0.005580798624793514,0.012780045528472317
Chapultepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255944133504602,0.0,0.0,0.01750266415083065,0.0,0.00560057549540406,0.0,0.0,0.049622219424611945,0.0,0.0,0.0,0.0,0.0,0.0,0.024285926486030163,0.0,0.004578870534665085,0.0,0.0,0.0,0.049622219424611945,0.009076304425786032,0.0,0.0,0.0,0.049622219424611945,0.0,0.0,0.0,0.0,0.0,0.01974349344642055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049622219424611945,0.0,0.0,0.008539973828281408,0.0,0.0,0.09924443884922389,0.006723534533493329,0.0,0.0,0.0,0.049622219424611945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008953615853209123,0.049622219424611945,0.0,0.0,0.007803884403882871,0.0,0.0,0.0,0.0,0.0,0.049622219424611945,0.0,0.0,0.0,0.09924443884922389,0.015723078135984035,0.0,0.0,0.007407773007166996,0.0,0.0,0.0,0.0,0.0042395759645962915,0.017381180664219432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049622219424611945,0.0,0.0,0.049622219424611945,0.0,0.0,0.006702865422995834,0.049622219424611945,0.0,0.0,0.0,0.013998660197977492,0.005223071320219755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049622219424611945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049622219424611945,0.0
Chilpancingo,0.034956522114621205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008205306413763318,0.0,0.0,0.008494273624149985,0.0,0.015218351737531326,0.0,0.0,0.0,0.006130727025635255,0.0,0.0,0.0,0.0,0.00620929506390144,0.004566715508887952,0.0,0.009436434521244945,0.0,0.007635492851326001,0.0,0.0,0.012668548972860159,0.0,0.0,0.06991304422924241,0.0,0.034956522114621205,0.0,0.0,0.034956522114621205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013348532949279521,0.0,0.006812567119058067,0.0,0.0,0.0,0.0,0.034956522114621205,0.0,0.0,0.009363851968199806,0.0,0.01583555472056212,0.0,0.0,0.006119720185402235,0.0,0.012089990926686415,0.0,0.034956522114621205,0.0,0.0,0.0,0.0,0.034956522114621205,0.006611376565988815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012452938462182839,0.034956522114621205,0.034956522114621205,0.0,0.016147926255758803,0.0,0.0,0.034956522114621205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005704340483973931,0.0,0.0,0.015070221518186589,0.0,0.0,0.0,0.0,0.016883340370736726,0.006332668528125288,0.0,0.0,0.0,0.034956522114621205,0.0,0.0,0.006813692255534251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034956522114621205,0.0,0.004781255480729481,0.06991304422924241,0.0,0.0,0.0,0.010082093154815775,0.003692457947073612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034956522114621205,0.0,0.0,0.06991304422924241,0.0,0.0,0.0,0.0,0.06991304422924241,0.0,0.034956522114621205,0.0,0.01485772525525449,0.0,0.0,0.004347635726105582
Ciudad Deportiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04438157007665157,0.0,0.0,0.0,0.0,0.011292146429406165,0.0,0.0,0.10151051822377916,0.0,0.0,0.0,0.0,0.0,0.017537329485485358,0.012892739887304916,0.0,0.017781017066438164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10151051822377916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018745282295317165,0.0,0.0,0.0,0.03260388841914232,0.0,0.0,0.0,0.0,0.0,0.006876272811992609,0.0,0.0,0.0,0.0,0.017607886569059105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015792442886639804,0.0,0.0,0.0,0.10151051822377916,0.022686836050657463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007601123017441815,0.0,0.0,0.0,0.0,0.008550773067724825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016597145608037253,0.0,0.0,0.0,0.0,0.10151051822377916,0.10151051822377916,0.0,0.0,0.0,0.0,0.0,0.0,0.010458690387203382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10151051822377916,0.0,0.0,0.0,0.0,0.0,0.0,0.10151051822377916,0.0,0.0,0.0,0.0,0.0,0.028021228375044113,0.0,0.0,0.0
Colegio Militar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10913674579924593,0.022573610984860392,0.0,0.0,0.0,0.01802768099138806,0.0,0.0,0.0,0.0,0.0,0.013677420519509632,0.0,0.009760048683326935,0.0,0.0,0.0,0.0,0.0,0.0,0.10913674579924593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10913674579924593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01413364844042744,0.10913674579924593,0.007269639232205063,0.0,0.0,0.018300125491875586,0.10913674579924593,0.0,0.0,0.0,0.10913674579924593,0.10913674579924593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008016629735383184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10913674579924593,0.0,0.0,0.0,0.015147229527056317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Constitución de 1917,0.020743112775159927,0.0,0.0,0.005264469022356612,0.0,0.0,0.0,0.004164548188815388,0.0048970381318038545,0.041486225550319854,0.0,0.019502866393341884,0.0,0.011415241560041593,0.0,0.0,0.0,0.014253871615864794,0.0,0.0,0.020743112775159927,0.0,0.010810632814322674,0.0054035176826124215,0.020743112775159927,0.009406876276781289,0.0,0.004558715912827305,0.020743112775159927,0.020743112775159927,0.007635756903729528,0.020743112775159927,0.020743112775159927,0.020743112775159927,0.0,0.0,0.0,0.004281135876829789,0.0,0.0,0.01673271990865691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008044792608764872,0.0,0.020743112775159927,0.0,0.003612042050374595,0.0,0.0,0.0,0.011063810322921147,0.020743112775159927,0.009663990268195638,0.0,0.0,0.003657184096457329,0.041486225550319854,0.0036939199440872285,0.0,0.041486225550319854,0.0,0.0,0.0,0.0,0.020743112775159927,0.003936408474483501,0.0,0.0,0.020743112775159927,0.0,0.020743112775159927,0.020743112775159927,0.0,0.0038055462037276376,0.0,0.0,0.0,0.006557102015665331,0.020743112775159927,0.0,0.0,0.0,0.0,0.0,0.020743112775159927,0.0,0.0,0.0,0.00677518883265764,0.0,0.0,0.00920379416084572,0.041486225550319854,0.0,0.020743112775159927,0.020743112775159927,0.0017919417205446708,0.0,0.020743112775159927,0.0,0.0,0.020743112775159927,0.0,0.0,0.00811075825313078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020743112775159927,0.008393882542500536,0.0,0.0,0.0,0.041486225550319854,0.011889429327547406,0.0022062489056192116,0.0,0.007726409541779183,0.0,0.0,0.0,0.0,0.0,0.0,0.041486225550319854,0.0,0.0,0.0,0.0,0.020743112775159927,0.0,0.0,0.020743112775159927,0.0,0.0,0.0,0.0,0.014692606438357972,0.0,0.020743112775159927,0.010095494098598737
